time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,mean_surface_latent_heat_flux_mean,-4.940577746529526,3.7552440509468856,0.8010411842474218,2.0775261689636735,1.3893479942371656,0.038639148719126395,0.8912373344949883
2,mean_surface_latent_heat_flux_mean,-5.023192075539217,3.4364216754822894,0.8955018726808347,1.5780001506392245,1.029133484115715,0.12353074394520225,0.34375270491573595
3,mean_surface_latent_heat_flux_mean,-5.049322292442411,2.923262244346265,1.1052128290210956,1.1301185548761647,0.4603536051697814,0.1686166266832221,-0.23229833503614322
4,mean_surface_latent_heat_flux_mean,-4.953325960445818,2.466156106664425,1.2660172542222599,0.615346256162451,-0.04831644519368228,0.1859961917795955,-0.3923811718055782
5,mean_surface_latent_heat_flux_mean,-4.859081140901816,1.8958864522229977,1.1305328963019223,0.170311236610895,-0.5445246602717877,0.01604165435683422,-0.531137764823538
6,mean_surface_latent_heat_flux_mean,-4.709063970495779,1.443076205001528,1.025232086876248,-0.24115270664910368,-0.8223841297375356,-0.152351568783535,-0.5434863820466901
7,mean_surface_latent_heat_flux_mean,-4.577432852547364,1.0052274692538927,0.7914875417807391,-0.5455954712798683,-0.9228520331091604,-0.5326849766862518,-0.47112564610284036
8,mean_surface_latent_heat_flux_mean,-4.354340272893078,0.5470708003176705,0.4913358289368407,-0.9891972488661713,-1.0703223118751226,-0.5409798926495805,-0.17232705813657506
9,mean_surface_latent_heat_flux_mean,-4.076354271683718,0.1151089384808015,0.023708897963956865,-1.299685040147966,-0.8370926944100957,-0.44309935285806407,0.11720965922244954
10,mean_surface_latent_heat_flux_mean,-3.702668938331612,-0.14103339054539768,-0.31363118110185806,-1.5882993502113978,-0.7268902205735721,-0.2741884493853535,0.30536708803495194
11,mean_surface_latent_heat_flux_mean,-3.4800595798579264,-0.4119210286273355,-0.6676326076023951,-1.678783609093715,-0.45998457208136323,0.03957880116144575,0.42410501781476306
12,mean_surface_latent_heat_flux_mean,-3.131144124392462,-0.5302072654983768,-1.0008850728432535,-1.78354654585225,-0.059312170502000376,0.131614681346489,0.5638276139930466
13,mean_surface_latent_heat_flux_mean,-2.8305061962607736,-0.7974938372375321,-1.2668254717390186,-1.7298386312658438,0.30463648920135866,0.38426766981712457,0.4789602185252066
14,mean_surface_latent_heat_flux_mean,-2.487329260662487,-1.1049200023063113,-1.665815212071313,-1.3016525497543052,0.6436955097900466,0.5402514694817722,0.21239167756197935
15,mean_surface_latent_heat_flux_mean,-2.137300046095276,-1.393190338044282,-1.9981656135040176,-0.7916454679738151,0.9611725343657693,0.6599894160740952,-0.10247348472415248
16,mean_surface_latent_heat_flux_mean,-1.9564095049199361,-1.6545250096143695,-2.4191575559541443,-0.1465824891303428,1.0557542778902658,0.5678557169960416,-0.44596638120204857
17,mean_surface_latent_heat_flux_mean,-1.5833376846836813,-1.9767006740257846,-2.649940150122037,0.5367925122611881,0.8769554757416806,0.13126803698799974,-0.6005790528598204
18,mean_surface_latent_heat_flux_mean,-1.2268016765379148,-2.4146341950569417,-2.404956909059546,1.1938086700303532,0.4522690565809844,-0.22740355112505375,-0.4159605989563624
19,mean_surface_latent_heat_flux_mean,-0.7974291750327391,-2.742122067967964,-1.9122607385952122,1.6363389465203362,0.005297257017271262,-0.5444163503171907,-0.1349564083476072
20,mean_surface_latent_heat_flux_mean,-0.3909586402030335,-3.0398746447208462,-1.0189731459428915,1.8537388336695526,-0.3605879556222126,-0.5890743614363662,0.07263212569683755
21,mean_surface_latent_heat_flux_mean,0.1538039125058693,-3.1064370262539325,-0.025477138970815754,1.7488968019950768,-0.7497192835027906,-0.4222693724537541,0.31317251493365555
22,mean_surface_latent_heat_flux_mean,0.7224919731300965,-3.008621378741756,0.9834134332666478,1.317713609242411,-0.7974552604455448,-0.009315509630753092,0.4545228819203174
23,mean_surface_latent_heat_flux_mean,1.4526735706439011,-2.7294135756096947,1.9542164397936022,0.7770487912497517,-0.7777246625657221,0.3594182746075578,0.3712384419513116
24,mean_surface_latent_heat_flux_mean,2.043689511141965,-2.3068679016339337,2.694749831049423,0.3742207716573953,-0.397018044006943,0.5345656744014332,0.17663377747904235
25,mean_surface_latent_heat_flux_mean,2.619852116454776,-1.8917840859788704,3.063575565889059,-0.11472964715508446,0.007647345649496586,0.5593041942063026,-0.05624099521011486
26,mean_surface_latent_heat_flux_mean,3.2814391564290433,-1.4335854644242176,3.0449213859575446,-0.46321858825986456,0.3808978301965961,0.5173825180820577,-0.31111492607167174
27,mean_surface_latent_heat_flux_mean,3.9696506017071185,-0.8964742657110714,2.6746701096515064,-0.696601468985655,0.7234304445018147,0.1845854035411832,-0.3058283441699221
28,mean_surface_latent_heat_flux_mean,4.601374705055372,-0.3196979924808102,1.979941121406813,-0.7420308739006751,0.894105951755667,-0.21651510632989995,-0.1952627302592294
29,mean_surface_latent_heat_flux_mean,5.115484011390875,0.21541446775971504,1.2389726850746803,-0.7402322088991581,0.949428192463274,-0.5464459360110798,-0.05616098005543629
30,mean_surface_latent_heat_flux_mean,5.472149672120902,0.7824455931171895,0.35968526331761796,-0.6424697409768263,0.9064480456842087,-0.734097352413484,0.04739056704117622
31,mean_surface_latent_heat_flux_mean,5.727628170282394,1.3338905895028925,-0.37846425862445116,-0.5151858281164942,0.6321766195260028,-0.7584066934808588,0.08500416383165534
32,mean_surface_latent_heat_flux_mean,5.901559149865887,1.7608689069737045,-0.9628674833631916,-0.368154056771777,0.26922751242049836,-0.6066616145841429,0.15003859196719815
33,mean_surface_latent_heat_flux_mean,6.13524026029368,2.1066592013867256,-1.3889689429032466,-0.07897673117303125,-0.21028265280746228,-0.27895083922114655,0.0591786621292561
34,mean_surface_latent_heat_flux_mean,6.252542658452029,2.3943307184337503,-1.6817266140042646,0.21314387638744536,-0.6662761508892863,0.18074142728800222,-0.018664011085385762
35,mean_surface_latent_heat_flux_mean,6.359389501324861,2.740906167546502,-1.8796062907847224,0.5209850867061258,-1.1063382303997686,0.5921366628106032,-0.025326364170914068
36,mean_surface_latent_heat_flux_mean,6.457666439657804,2.9775345570421945,-1.8888618402518291,0.7135879874913111,-1.3848961483135485,0.9610766150804206,-0.05537240644955354
