time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,geopotential_500_std,4.773366534508136,2.778956006090959,1.1477484127120159,0.3608983839587722,0.6053815099741168
2,geopotential_500_std,4.724326051762279,2.509272077697277,0.9751806701340382,0.14603268910400766,0.28137483856022905
3,geopotential_500_std,4.523214670984141,2.2871521138955426,0.6748821874071446,0.0571449752862553,0.009661975966816389
4,geopotential_500_std,4.308544443249089,1.9882041856958557,0.4819605043917653,-0.07364904229703985,-0.14438255051268367
5,geopotential_500_std,4.15974821362463,1.7406766651795638,0.22166486195895146,-0.2322350125669749,-0.3331003607364354
6,geopotential_500_std,3.971171395903589,1.2861631174529804,-0.030358552118063504,-0.2610489283516185,-0.40674335079769514
7,geopotential_500_std,3.8109899024123353,0.9413436644580974,-0.30071856284099435,-0.3630299733694533,-0.40080874745196166
8,geopotential_500_std,3.479718190282899,0.4689056129164635,-0.6388509459082026,-0.35907196198989466,-0.2691431293830704
9,geopotential_500_std,3.3047916694976642,0.12400455665701093,-0.9885459986404527,-0.3570431992890914,-0.12951072998057298
10,geopotential_500_std,2.997920688991643,-0.2751253279821653,-1.042110115656478,-0.32077794347013455,0.13985277966382903
11,geopotential_500_std,2.6952345884987534,-0.6777628834953358,-1.0014598191136497,-0.2644633390058753,0.17807074890915672
12,geopotential_500_std,2.3640218596183433,-1.0363706869173244,-0.8676878685824301,-0.025298491634864667,0.22988062564983605
13,geopotential_500_std,2.074043996049767,-1.3907342645875047,-0.7095340058229334,0.13100338414950233,0.23632246279414604
14,geopotential_500_std,1.7388449692825316,-1.6487402774346898,-0.5873629334800788,0.306368783286155,0.2958067403146154
15,geopotential_500_std,1.403755430219578,-1.8629819042529905,-0.406669577463299,0.3245363416681191,0.21750873263042492
16,geopotential_500_std,1.088394205904849,-2.134093005201195,-0.09752569800675007,0.5886603139957889,0.2716448568846714
17,geopotential_500_std,0.6738891351364975,-2.2667885435126545,0.18247483080423202,0.6690861248494486,0.06908338601052358
18,geopotential_500_std,0.340349476415158,-2.2818448511303693,0.3881958520615646,0.715228702644414,-0.14326914940457988
19,geopotential_500_std,0.0745596383040118,-2.2367529369197032,0.4821958559619885,0.5354693644119923,-0.22716149795649296
20,geopotential_500_std,-0.36676953301231885,-2.136357712628749,0.5116432927124809,0.2826718588666899,-0.28066508614964664
21,geopotential_500_std,-0.6027855214599177,-2.0508918161995653,0.4814201260471055,0.06889179426076576,-0.31602452348378923
22,geopotential_500_std,-1.0802112956436065,-1.8989213563435068,0.5614344330577867,-0.08897732944120891,-0.2416665338742588
23,geopotential_500_std,-1.4838639024072477,-1.6944245736487604,0.5107453008545378,-0.24436310782948362,-0.19224026275168524
24,geopotential_500_std,-1.9950490056395573,-1.4558220205538321,0.4734278035405458,-0.4295858151735046,-0.08238251737538478
25,geopotential_500_std,-2.429767554682638,-1.1496099629335392,0.4089943991001547,-0.5088936383080546,0.07556933087058337
26,geopotential_500_std,-2.85266006244074,-0.8885287208832282,0.38582129500521545,-0.5466116099015892,0.13051381209566745
27,geopotential_500_std,-3.191483257286854,-0.5045850376091907,0.3185001016759665,-0.6047982457815805,0.20653295838515306
28,geopotential_500_std,-3.571216742990786,-0.10029300605679341,0.2308633439921126,-0.5779471057546045,0.22718675457044546
29,geopotential_500_std,-3.9647384084246826,0.390347726811518,0.15137005329257294,-0.49397942069986245,0.19321635501116322
30,geopotential_500_std,-4.180555310182855,0.8638893857764027,0.032645662989156075,-0.40542360411689576,0.17045570493389423
31,geopotential_500_std,-4.244870009994351,1.196675910350231,-0.07971523063550603,-0.22360142112448883,0.104939776563683
32,geopotential_500_std,-4.368575827707899,1.5342211811902955,-0.1394785574701094,0.011614988013091323,0.020928006041241242
33,geopotential_500_std,-4.448538266012068,1.945781048592056,-0.297210867054806,0.31139830254435097,-0.08770152951348772
34,geopotential_500_std,-4.564877238053773,2.2905571491593864,-0.3942929931104403,0.4882884914644124,-0.19991272350582318
35,geopotential_500_std,-4.582186741571828,2.525938840476372,-0.4931763807954225,0.6372068940561715,-0.1189651277171946
36,geopotential_500_std,-4.578736383134787,2.8185396458910854,-0.5464708809997257,0.7462977975462841,-0.0902535352354525
