time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,total_totals_index_mean,-2.4474320535267378,-2.046109989192722,1.5779191512096942,1.3079341747083502,0.8015212988210545,0.8137648770996696,0.19394824130773353
2,total_totals_index_mean,-2.3320302053328112,-1.9811872064521012,1.4578636081812353,0.9901496580803115,0.6191719314809837,0.31915907583807374,0.03885162399617963
3,total_totals_index_mean,-2.429704044278957,-1.9131222664664567,1.3052822595457572,0.5804463304617121,0.3317214267582585,-0.13977404267814658,-0.01665287643819047
4,total_totals_index_mean,-2.477829917662983,-1.7771940199954088,1.1412232203597896,0.23117431775819067,0.040326487336278694,-0.3463660801815918,-0.08437240592864774
5,total_totals_index_mean,-2.4922936571596708,-1.5867671693909196,0.884819499087016,-0.08495246784675282,-0.1251199810275466,-0.4807822966966155,-0.10250413492214075
6,total_totals_index_mean,-2.4940458449780696,-1.3816075118128255,0.66567679070688,-0.3187877946515351,-0.30253128154742703,-0.5096752032990203,-0.16008234429245852
7,total_totals_index_mean,-2.546642596310102,-1.1894788904217701,0.368562571707522,-0.5464894383088019,-0.44854713554164594,-0.5033188901424065,-0.1616135140474767
8,total_totals_index_mean,-2.6149553605220595,-0.9300090457291557,0.022103993199281385,-0.6966746763108312,-0.3971790783186988,-0.3552278184532426,-0.08484931141621384
9,total_totals_index_mean,-2.722850968038551,-0.7024329547819651,-0.2919501817297593,-0.8198984632469112,-0.3682608022857013,-0.12687724606580728,0.0010863941236672154
10,total_totals_index_mean,-2.7804506788597436,-0.3911266510393365,-0.6070609911755738,-0.8629724357459713,-0.31673588923528234,0.138668765756992,0.05384686516001738
11,total_totals_index_mean,-2.7935905451270275,-0.12886837150177133,-0.9062506023774439,-0.8445564742506376,-0.23062695269742442,0.2917263417444183,0.14994771288132663
12,total_totals_index_mean,-2.7015805711390883,0.15097832223815402,-1.1066536012312365,-0.7362650741215949,-0.16402874416655772,0.4374446771143859,0.19944859357231176
13,total_totals_index_mean,-2.6347984734359753,0.4314991381504226,-1.3194367080624603,-0.5184174121430578,-0.08692538042350986,0.49649408501809306,0.27222418770806134
14,total_totals_index_mean,-2.4845650623066375,0.6504020498399956,-1.3717089107310152,-0.3032733592293566,-0.05416430179914842,0.5014012850608106,0.35991385653296337
15,total_totals_index_mean,-1.9904912121798406,1.4251132451028357,-1.5162878173934768,0.2317304886218609,0.48697501798965853,0.14503875735249588,-0.4838792989406553
16,total_totals_index_mean,-1.6896825901389436,1.7032838264253123,-1.4172221522896222,0.4641164788156478,0.429667447110863,-0.017389932196895552,-0.42997739656545747
17,total_totals_index_mean,-1.4633166151403139,1.8985511023131387,-1.2357201090748282,0.6817652489032983,0.40671988459172165,-0.1017094996422162,-0.2826435614956625
18,total_totals_index_mean,-1.0984202257083429,2.1005261678971747,-0.8662644372301925,0.8312884328027252,0.23941994713834838,-0.24563544003242774,-0.08771251302004945
19,total_totals_index_mean,-0.6443190008280723,2.237658045722493,-0.30892079399920286,0.9212097766351659,-0.026963071259028984,-0.28989542317977535,0.09774334580421917
20,total_totals_index_mean,-0.11602154273549196,2.288127142178242,0.3482423084320522,0.8974132304729993,-0.31045784063440085,-0.2928878365938798,0.2614807727464334
21,total_totals_index_mean,0.3150551194594399,2.222894028254329,0.8624440586036738,0.7933754154801808,-0.47715189842328265,-0.2593464402227349,0.2741429043721136
22,total_totals_index_mean,0.8661307250739024,2.190030317700365,1.3746115578463463,0.5782462490410095,-0.5908965729361731,-0.07722097643430381,0.23672369044999858
23,total_totals_index_mean,1.5269140388463507,1.9241593462345978,1.650475072461832,0.04781441093542127,-0.5035833041892904,0.16375012637520592,0.03772398479224626
24,total_totals_index_mean,2.0030089664391757,1.5623594787186117,1.6096090535451972,-0.41772634840211775,-0.21930404856176658,0.4037819021415131,-0.2077276797395753
25,total_totals_index_mean,2.3754518793036454,1.1451197278034582,1.488394659108719,-0.6943237719628662,-0.06252538307160639,0.37227068965769805,-0.22752734402733696
26,total_totals_index_mean,2.615160399755676,0.7914883716811856,1.293616097368088,-0.916139763634952,0.0931534827054615,0.318400054044218,-0.22195860568121664
27,total_totals_index_mean,2.8196522952195435,0.46968215271942043,0.8699954518521069,-1.0325473603135649,0.33423895551902777,0.14646974628624468,-0.14267987274375757
28,total_totals_index_mean,2.8738931032015675,0.22638518056751875,0.40205229688490135,-0.9913670245217023,0.5965237778481828,-0.05955658767285498,-0.004390549602747386
29,total_totals_index_mean,2.942006926371738,-0.007277668661343028,-0.1042638272712087,-0.7491430365159355,0.6981024694975784,-0.25215951050133917,0.13610866559573223
30,total_totals_index_mean,2.972731099093251,-0.2879641482796785,-0.49493817657848216,-0.4551614097633556,0.6994063891898479,-0.38260705339245465,0.17081914641395493
31,total_totals_index_mean,3.1494503924858903,-0.5796107245095924,-0.768215561586635,-0.14890471185147655,0.6112608351206619,-0.40318550131815173,0.22958936882631714
32,total_totals_index_mean,3.39103808630437,-0.9130480605769329,-0.9170801779460472,0.1459388377076976,0.34928180391128255,-0.34830720818685007,0.12965800081276393
33,total_totals_index_mean,3.4575382299862247,-1.6305156021940874,-0.887868987404669,0.25192180975986433,-0.26999104780721245,-0.010050904578219158,0.5140596470080856
34,total_totals_index_mean,3.760857780394673,-1.7857306503591062,-0.9814832025890925,0.5736287700525118,-0.398220200789933,0.08227842338632657,0.001152926744495246
35,total_totals_index_mean,3.9145623009278046,-2.0227312614171105,-1.061953681525481,0.7641820657119254,-0.6093963919552197,0.24421244809055864,-0.24948326064349496
36,total_totals_index_mean,3.971569822546164,-2.163475450764977,-1.159611729903668,0.8452653268725415,-0.7748818483483494,0.327112636502231,-0.41041525934354156
