lon_east,lon_west,lat_north,lat_south,step
350.730255,342.730255,55.800381,47.800381,51
351.783193,343.783193,56.139323,48.139323,52
352.836131,344.836131,56.478265,48.478265,53
353.889069,345.889069,56.817207,48.817207,54
355.267253,347.267253,57.261051,49.261051,55
356.645437,348.645437,57.704895,49.704895,56
358.023621,350.023621,58.148739,50.148739,57
359.357036,351.357036,58.609285,50.609285,58
0.69045,352.69045,59.06983,51.06983,59
2.023865,354.023865,59.530376,51.530376,60
3.319955,355.319955,59.954648,51.954648,61
4.616046,356.616046,60.37892,52.37892,62
5.912136,357.912136,60.803192,52.803192,63
7.290173,359.290173,61.174994,53.174994,64
8.668211,0.668211,61.546796,53.546796,65
10.046248,2.046248,61.918598,53.918598,66
11.267358,3.267358,62.259401,54.259401,67
12.488469,4.488469,62.600203,54.600203,68
13.709579,5.709579,62.941006,54.941006,69
14.830769,6.830769,63.156563,55.156563,70
15.951959,7.951959,63.37212,55.37212,71
17.073149,9.073149,63.587677,55.587677,72
18.418029,10.418029,63.825792,55.825792,73
19.762908,11.762908,64.063906,56.063906,74
21.107788,13.107788,64.302021,56.302021,75
22.33654,14.33654,64.396206,56.396206,76
23.565292,15.565292,64.490391,56.490391,77
24.794044,16.794044,64.584576,56.584576,78
25.797758,17.797758,64.644167,56.644167,79
26.801473,18.801473,64.703757,56.703757,80
27.805187,19.805187,64.763348,56.763348,81
28.567082,20.567082,64.828944,56.828944,82
29.328977,21.328977,64.89454,56.89454,83
30.090872,22.090872,64.960136,56.960136,84
30.748578,22.748578,64.957486,56.957486,85
31.406284,23.406284,64.954837,56.954837,86
32.06399,24.06399,64.952187,56.952187,87
32.432947,24.432947,64.880444,56.880444,88
32.801903,24.801903,64.808701,56.808701,89
33.17086,25.17086,64.736958,56.736958,90
33.72692,25.72692,64.637612,56.637612,91
34.282981,26.282981,64.538265,56.538265,92
34.839041,26.839041,64.438919,56.438919,93
35.462811,27.462811,64.320232,56.320232,94
36.08658,28.08658,64.201546,56.201546,95
36.71035,28.71035,64.082859,56.082859,96
37.502028,29.502028,63.958775,55.958775,97
38.293706,30.293706,63.83469,55.83469,98
39.085384,31.085384,63.710606,55.710606,99
