lon_east,lon_west,lat_north,lat_south
-22.494202,-30.494202,43.093319,35.093319
-22.174612,-30.174612,43.075129,35.075129
-21.855021,-29.855021,43.05694,35.05694
-21.535431,-29.535431,43.03875,35.03875
-21.218842,-29.218842,43.123896,35.123896
-20.902252,-28.902252,43.209043,35.209043
-20.585663,-28.585663,43.294189,35.294189
-20.276439,-28.276439,42.968605,34.968605
-19.967214,-27.967214,42.64302,34.64302
-19.65799,-27.65799,42.317436,34.317436
-19.400859,-27.400859,42.206219,34.206219
-19.143728,-27.143728,42.095001,34.095001
-18.886597,-26.886597,41.983784,33.983784
-18.603862,-26.603862,42.17217,34.17217
-18.321126,-26.321126,42.360557,34.360557
-18.038391,-26.038391,42.548943,34.548943
-17.812337,-25.812337,42.692973,34.692973
-17.586283,-25.586283,42.837003,34.837003
-17.360229,-25.360229,42.981033,34.981033
-17.081929,-25.081929,43.321416,35.321416
-16.80363,-24.80363,43.661799,35.661799
-16.52533,-24.52533,44.002182,36.002182
-16.252849,-24.252849,44.824286,36.824286
-15.980367,-23.980367,45.64639,37.64639
-15.707886,-23.707886,46.468494,38.468494
-15.457387,-23.457387,47.619551,39.619551
-15.206889,-23.206889,48.770608,40.770608
-14.95639,-22.95639,49.921665,41.921665
-14.633311,-22.633311,50.574336,42.574336
-14.310231,-22.310231,51.227006,43.227006
-13.987152,-21.987152,51.879677,43.879677
-13.484182,-21.484182,53.060462,45.060462
-12.981211,-20.981211,54.241246,46.241246
-12.478241,-20.478241,55.422031,47.422031
-12.015401,-20.015401,56.164439,48.164439
-11.552562,-19.552562,56.906846,48.906846
-11.089722,-19.089722,57.649254,49.649254
-10.199555,-18.199555,58.731697,50.731697
-9.309387,-17.309387,59.814141,51.814141
-8.41922,-16.41922,60.896584,52.896584
-7.354157,-15.354157,61.716937,53.716937
-6.289093,-14.289093,62.53729,54.53729
-5.22403,-13.22403,63.357643,55.357643
-4.204092,-12.204092,64.010935,56.010935
-3.184153,-11.184153,64.664228,56.664228
-2.164215,-10.164215,65.31752,57.31752
-1.043467,-9.043467,65.841161,57.841161
0.077281,-7.922719,66.364802,58.364802
1.198029,-6.801971,66.888443,58.888443
2.497699,-5.502301,67.29438,59.29438
3.79737,-4.20263,67.700318,59.700318
5.09704,-2.90296,68.106255,60.106255
6.635785,-1.364215,68.217469,60.217469
8.17453,0.17453,68.328682,60.328682
9.713275,1.713275,68.439896,60.439896
11.370342,3.370342,68.384758,60.384758
13.027408,5.027408,68.329621,60.329621
14.684475,6.684475,68.274483,60.274483
16.578192,8.578192,68.249059,60.249059
18.471908,10.471908,68.223636,60.223636
20.365625,12.365625,68.198212,60.198212
22.396471,14.396471,67.96188,59.96188
24.427316,16.427316,67.725548,59.725548
26.458162,18.458162,67.489216,59.489216
27.919023,19.919023,67.227165,59.227165
29.379885,21.379885,66.965115,58.965115
30.840746,22.840746,66.703064,58.703064
31.928371,23.928371,66.459709,58.459709
33.015996,25.015996,66.216355,58.216355
34.103621,26.103621,65.973,57.973
35.285759,27.285759,65.691227,57.691227
36.467898,28.467898,65.409455,57.409455
37.650036,29.650036,65.127682,57.127682
39.115008,31.115008,64.86597,56.86597
40.57998,32.57998,64.604257,56.604257
42.044952,34.044952,64.342545,56.342545
43.594417,35.594417,64.153435,56.153435
45.143883,37.143883,63.964325,55.964325
46.693348,38.693348,63.775215,55.775215
48.167492,40.167492,63.824833,55.824833
49.641636,41.641636,63.87445,55.87445
51.11578,43.11578,63.924068,55.924068
52.283433,44.283433,64.228091,56.228091
53.451087,45.451087,64.532113,56.532113
54.61874,46.61874,64.836136,56.836136
55.463973,47.463973,65.174781,57.174781
56.309205,48.309205,65.513425,57.513425
57.154438,49.154438,65.85207,57.85207
58.519238,50.519238,66.638336,58.638336
59.884037,51.884037,67.424603,59.424603
61.248837,53.248837,68.210869,60.210869
62.341004,54.341004,68.465347,60.465347
63.43317,55.43317,68.719826,60.719826
64.525337,56.525337,68.974304,60.974304
66.668892,58.668892,69.344803,61.344803
68.812446,60.812446,69.715301,61.715301
70.956001,62.956001,70.0858,62.0858
72.551895,64.551895,70.362203,62.362203
74.147789,66.147789,70.638606,62.638606
75.743683,67.743683,70.915009,62.915009
76.631676,68.631676,71.034256,63.034256
77.519668,69.519668,71.153504,63.153504
78.407661,70.407661,71.272751,63.272751
79.272601,71.272601,71.44425,63.44425
80.13754,72.13754,71.615748,63.615748
81.00248,73.00248,71.787247,63.787247
81.209778,73.209778,71.85496,63.85496
81.417076,73.417076,71.922674,63.922674
81.624374,73.624374,71.990387,63.990387
81.973582,73.973582,72.067179,64.067179
82.322789,74.322789,72.143972,64.143972
82.671997,74.671997,72.220764,64.220764
83.951218,75.951218,72.371325,64.371325
85.230438,77.230438,72.521886,64.521886
86.509659,78.509659,72.672447,64.672447
86.517909,78.517909,72.647629,64.647629
86.526159,78.526159,72.62281,64.62281
86.534409,78.534409,72.597992,64.597992
86.761996,78.761996,72.648219,64.648219
86.989584,78.989584,72.698445,64.698445
87.217171,79.217171,72.748672,64.748672
87.93808,79.93808,72.927088,64.927088
88.658989,80.658989,73.105504,65.105504
89.379898,81.379898,73.28392,65.28392
89.938942,81.938942,73.406339,65.406339
90.497986,82.497986,73.528757,65.528757
91.05703,83.05703,73.651176,65.651176
91.304596,83.304596,73.936182,65.936182
91.552162,83.552162,74.221189,66.221189
91.799728,83.799728,74.506195,66.506195
