lon_east,lon_west,lat_north,lat_south,step
320.199799,312.199799,50.694061,42.694061,0
320.284648,312.284648,50.627839,42.627839,1
320.369497,312.369497,50.561618,42.561618,2
320.454346,312.454346,50.495396,42.495396,3
320.574667,312.574667,50.398164,42.398164,4
320.694987,312.694987,50.300933,42.300933,5
320.815308,312.815308,50.203701,42.203701,6
320.992696,312.992696,50.219247,42.219247,7
321.170085,313.170085,50.234794,42.234794,8
321.347473,313.347473,50.25034,42.25034,9
321.619446,313.619446,50.273003,42.273003,10
321.891418,313.891418,50.295666,42.295666,11
322.163391,314.163391,50.318329,42.318329,12
322.689657,314.689657,50.380756,42.380756,13
323.215922,315.215922,50.443184,42.443184,14
323.742188,315.742188,50.505611,42.505611,15
324.113353,316.113353,50.584631,42.584631,16
324.484517,316.484517,50.663652,42.663652,17
324.855682,316.855682,50.742672,42.742672,18
325.178955,317.178955,50.805172,42.805172,19
325.502227,317.502227,50.867672,42.867672,20
325.8255,317.8255,50.930172,42.930172,21
326.312093,318.312093,50.996829,42.996829,22
326.798685,318.798685,51.063485,43.063485,23
327.285278,319.285278,51.130142,43.130142,24
327.936747,319.936747,51.029529,43.029529,25
328.588216,320.588216,50.928917,42.928917,26
329.239685,321.239685,50.828304,42.828304,27
330.332937,322.332937,51.173974,43.173974,28
331.426188,323.426188,51.519644,43.519644,29
332.51944,324.51944,51.865314,43.865314,30
333.586823,325.586823,52.388767,44.388767,31
334.654205,326.654205,52.91222,44.91222,32
335.721588,327.721588,53.435673,45.435673,33
336.492482,328.492482,53.931695,45.931695,34
337.263377,329.263377,54.427718,46.427718,35
338.034271,330.034271,54.92374,46.92374,36
338.79012,330.79012,55.508009,47.508009,37
339.54597,331.54597,56.092279,48.092279,38
340.301819,332.301819,56.676548,48.676548,39
341.044027,333.044027,57.313822,49.313822,40
341.786234,333.786234,57.951097,49.951097,41
342.528442,334.528442,58.588371,50.588371,42
343.231465,335.231465,59.251934,51.251934,43
343.934489,335.934489,59.915497,51.915497,44
344.637512,336.637512,60.57906,52.57906,45
345.279999,337.279999,61.15324,53.15324,46
345.922485,337.922485,61.727421,53.727421,47
346.564972,338.564972,62.301601,54.301601,48
347.256246,339.256246,62.937866,54.937866,49
347.94752,339.94752,63.574131,55.574131,50
348.638794,340.638794,64.210396,56.210396,51
349.284617,341.284617,64.865481,56.865481,52
349.93044,341.93044,65.520567,57.520567,53
350.576263,342.576263,66.175652,58.175652,54
351.289896,343.289896,66.710751,58.710751,55
352.00353,344.00353,67.24585,59.24585,56
352.717163,344.717163,67.780949,59.780949,57
353.415568,345.415568,68.302946,60.302946,58
354.113973,346.113973,68.824942,60.824942,59
354.812378,346.812378,69.346939,61.346939,60
355.40093,347.40093,69.887797,61.887797,61
355.989481,347.989481,70.428655,62.428655,62
356.578033,348.578033,70.969513,62.969513,63
356.959045,348.959045,71.463875,63.463875,64
357.340057,349.340057,71.958237,63.958237,65
357.721069,349.721069,72.452599,64.452599,66
356.490712,348.490712,73.036392,65.036392,67
355.260356,347.260356,73.620186,65.620186,68
354.029999,346.029999,74.203979,66.203979,69
353.153493,345.153493,74.536369,66.536369,70
352.276988,344.276988,74.868759,66.868759,71
351.400482,343.400482,75.201149,67.201149,72
350.946981,342.946981,75.549835,67.549835,73
350.493479,342.493479,75.898522,67.898522,74
350.039978,342.039978,76.247208,68.247208,75
349.779449,341.779449,76.488693,68.488693,76
349.518921,341.518921,76.730179,68.730179,77
349.258392,341.258392,76.971664,68.971664,78
349.495341,341.495341,77.218808,69.218808,79
349.732289,341.732289,77.465953,69.465953,80
349.969238,341.969238,77.713097,69.713097,81
350.138082,342.138082,77.942197,69.942197,82
350.306925,342.306925,78.171298,70.171298,83
350.475769,342.475769,78.400398,70.400398,84
350.890605,342.890605,78.730385,70.730385,85
351.30544,343.30544,79.060371,71.060371,86
351.720276,343.720276,79.390358,71.390358,87
352.269664,344.269664,79.665265,71.665265,88
352.819051,344.819051,79.940173,71.940173,89
353.368439,345.368439,80.21508,72.21508,90
354.002564,346.002564,80.477793,72.477793,91
354.636688,346.636688,80.740507,72.740507,92
355.270813,347.270813,81.00322,73.00322,93
356.544118,348.544118,81.306015,73.306015,94
357.817424,349.817424,81.608811,73.608811,95
359.090729,351.090729,81.911606,73.911606,96
1.830791,353.830791,82.32239,74.32239,97
4.570853,356.570853,82.733175,74.733175,98
7.310915,359.310915,83.143959,75.143959,99
11.072485,3.072485,83.423129,75.423129,100
14.834055,6.834055,83.702298,75.702298,101
18.595625,10.595625,83.981468,75.981468,102
22.80264,14.80264,83.94456,75.94456,103
27.009656,19.009656,83.907651,75.907651,104
31.216671,23.216671,83.870743,75.870743,105
34.791538,26.791538,83.645996,75.645996,106
38.366406,30.366406,83.42125,75.42125,107
41.941273,33.941273,83.196503,75.196503,108
44.091555,36.091555,83.009539,75.009539,109
46.241838,38.241838,82.822576,74.822576,110
48.39212,40.39212,82.635612,74.635612,111
49.739581,41.739581,82.410553,74.410553,112
51.087041,43.087041,82.185493,74.185493,113
52.434502,44.434502,81.960434,73.960434,114
54.032059,46.032059,81.356433,73.356433,115
55.629616,47.629616,80.752431,72.752431,116
57.227173,49.227173,80.14843,72.14843,117
