lon_east,lon_west,lat_north,lat_south,step
254.621109,246.621109,36.074471,28.074471,0
255.079183,247.079183,36.010417,28.010417,1
255.537257,247.537257,35.946363,27.946363,2
255.995331,247.995331,35.882309,27.882309,3
257.680125,249.680125,35.796868,27.796868,4
259.364919,251.364919,35.711427,27.711427,5
261.049713,253.049713,35.625986,27.625986,6
261.645274,253.645274,36.091933,28.091933,7
262.240834,254.240834,36.55788,28.55788,8
262.836395,254.836395,37.023827,29.023827,9
263.430949,255.430949,37.684606,29.684606,10
264.025502,256.025502,38.345386,30.345386,11
264.620056,256.620056,39.006165,31.006165,12
265.326314,257.326314,39.692704,31.692704,13
266.032573,258.032573,40.379242,32.379242,14
266.738831,258.738831,41.065781,33.065781,15
267.26767,259.26767,41.385454,33.385454,16
267.796509,259.796509,41.705126,33.705126,17
268.325348,260.325348,42.024799,34.024799,18
268.867584,260.867584,42.30242,34.30242,19
269.409821,261.409821,42.580041,34.580041,20
269.952057,261.952057,42.857662,34.857662,21
270.469594,262.469594,43.152845,35.152845,22
270.987132,262.987132,43.448027,35.448027,23
271.504669,263.504669,43.74321,35.74321,24
272.274272,264.274272,44.045621,36.045621,25
273.043874,265.043874,44.348033,36.348033,26
273.813477,265.813477,44.650444,36.650444,27
275.600963,267.600963,45.224317,37.224317,28
277.388448,269.388448,45.79819,37.79819,29
279.175934,271.175934,46.372063,38.372063,30
280.515055,272.515055,46.55651,38.55651,31
281.854177,273.854177,46.740957,38.740957,32
283.193298,275.193298,46.925404,38.925404,33
284.422556,276.422556,47.10383,39.10383,34
285.651815,277.651815,47.282256,39.282256,35
286.881073,278.881073,47.460682,39.460682,36
287.939128,279.939128,47.594374,39.594374,37
288.997182,280.997182,47.728067,39.728067,38
290.055237,282.055237,47.861759,39.861759,39
291.078766,283.078766,48.04424,40.04424,40
292.102295,284.102295,48.226722,40.226722,41
293.125824,285.125824,48.409203,40.409203,42
293.975149,285.975149,48.493364,40.493364,43
294.824473,286.824473,48.577525,40.577525,44
295.673798,287.673798,48.661686,40.661686,45
295.636983,287.636983,48.759836,40.759836,46
295.600169,287.600169,48.857985,40.857985,47
295.563354,287.563354,48.956135,40.956135,48
295.787089,287.787089,48.917914,40.917914,49
296.010823,288.010823,48.879694,40.879694,50
296.234558,288.234558,48.841473,40.841473,51
297.14681,289.14681,48.832718,40.832718,52
298.059061,290.059061,48.823963,40.823963,53
298.971313,290.971313,48.815208,40.815208,54
299.905232,291.905232,48.946162,40.946162,55
300.839152,292.839152,49.077115,41.077115,56
301.773071,293.773071,49.208069,41.208069,57
303.579407,295.579407,49.606879,41.606879,58
305.385742,297.385742,50.005689,42.005689,59
307.192078,299.192078,50.404499,42.404499,60
308.959951,300.959951,50.714063,42.714063,61
310.727824,302.727824,51.023627,43.023627,62
312.495697,304.495697,51.333191,43.333191,63
313.905548,305.905548,51.511581,43.511581,64
315.315399,307.315399,51.689972,43.689972,65
316.72525,308.72525,51.868362,43.868362,66
318.13678,310.13678,52.0064,44.0064,67
319.548309,311.548309,52.144437,44.144437,68
320.959839,312.959839,52.282475,44.282475,69
322.135335,314.135335,52.487465,44.487465,70
323.310832,315.310832,52.692456,44.692456,71
324.486328,316.486328,52.897446,44.897446,72
325.502136,317.502136,53.123721,45.123721,73
326.517944,318.517944,53.349996,45.349996,74
327.533752,319.533752,53.576271,45.576271,75
328.456054,320.456054,53.880676,45.880676,76
329.378357,321.378357,54.185082,46.185082,77
330.300659,322.300659,54.489487,46.489487,78
330.894338,322.894338,54.776582,46.776582,79
331.488017,323.488017,55.063678,47.063678,80
332.081696,324.081696,55.350773,47.350773,81
333.035482,325.035482,55.643108,47.643108,82
333.989268,325.989268,55.935444,47.935444,83
334.943054,326.943054,56.227779,48.227779,84
335.96111,327.96111,56.601838,48.601838,85
336.979167,328.979167,56.975898,48.975898,86
337.997223,329.997223,57.349957,49.349957,87
339.350291,331.350291,57.591592,49.591592,88
340.703359,332.703359,57.833228,49.833228,89
342.056427,334.056427,58.074863,50.074863,90
344.719584,336.719584,58.16343,50.16343,91
347.382741,339.382741,58.251998,50.251998,92
41.112601,33.112601,60.818984,52.818984,134
41.5359,33.5359,61.00124,53.00124,135
41.946341,33.946341,61.136022,53.136022,136
42.356782,34.356782,61.270804,53.270804,137
42.767223,34.767223,61.405586,53.405586,138
43.126065,35.126065,61.544464,53.544464,139
43.484908,35.484908,61.683342,53.683342,140
43.84375,35.84375,61.82222,53.82222,141
44.125017,36.125017,61.966641,53.966641,142
44.406283,36.406283,62.111061,54.111061,143
44.68755,36.68755,62.255482,54.255482,144
45.044452,37.044452,62.374184,54.374184,145
45.401353,37.401353,62.492886,54.492886,146
45.758255,37.758255,62.611588,54.611588,147
46.012808,38.012808,62.673392,54.673392,148
46.267362,38.267362,62.735197,54.735197,149
46.521915,38.521915,62.797001,54.797001,150
46.846098,38.846098,62.836193,54.836193,151
47.170282,39.170282,62.875385,54.875385,152
47.494465,39.494465,62.914577,54.914577,153
47.930267,39.930267,63.018359,55.018359,154
48.36607,40.36607,63.12214,55.12214,155
48.801872,40.801872,63.225922,55.225922,156
49.32676,41.32676,63.399698,55.399698,157
49.851649,41.851649,63.573474,55.573474,158
50.376537,42.376537,63.74725,55.74725,159
50.983603,42.983603,63.927541,55.927541,160
51.590669,43.590669,64.107833,56.107833,161
52.197735,44.197735,64.288124,56.288124,162
53.027875,45.027875,64.815905,56.815905,163
53.858016,45.858016,65.343687,57.343687,164
54.688156,46.688156,65.871468,57.871468,165
