lon_east,lon_west,lat_north,lat_south
341.187256,333.187256,59.866161,51.866161
345.759216,337.759216,61.333271,53.333271
348.71521,340.71521,62.567616,54.567616
351.905823,343.905823,63.704895,55.704895
355.056458,347.056458,64.486427,56.486427
357.307251,349.307251,65.173573,57.173573
359.373413,351.373413,65.542171,57.542171
1.422424,353.422424,65.856419,57.856419
3.21106,355.21106,66.106155,58.106155
4.782923,356.782923,66.155167,58.155167
6.461992,358.461992,66.038113,58.038113
8.076362,0.076362,65.919704,57.919704
9.250089,1.250089,65.704819,57.704819
10.877797,2.877797,65.537151,57.537151
12.129553,4.129553,65.412254,57.412254
13.716471,5.716471,65.377701,57.377701
15.483322,7.483322,65.312244,57.312244
17.293205,9.293205,64.838787,56.838787
19.150797,11.150797,64.505386,56.505386
20.735542,12.735542,63.996773,55.996773
22.102861,14.102861,63.611996,55.611996
23.662848,15.662848,63.962555,55.962555
25.419342,17.419342,64.369316,56.369316
27.368221,19.368221,65.219555,57.219555
29.111771,21.111771,66.438026,58.438026
30.07959,22.07959,67.542908,59.542908
30.965313,22.965313,70.612869,62.612869
