lon_east,lon_west,lat_north,lat_south
300.57843,292.57843,45.116207,37.116207
302.535736,294.535736,44.74852,36.74852
305.544189,297.544189,44.569138,36.569138
308.982513,300.982513,44.578117,36.578117
312.121582,304.121582,44.782681,36.782681
315.421661,307.421661,44.967308,36.967308
319.013672,311.013672,45.292755,37.292755
322.429413,314.429413,45.892811,37.892811
325.809509,317.809509,46.665588,38.665588
328.771362,320.771362,47.554241,39.554241
332.020264,324.020264,49.184135,41.184135
334.481873,326.481873,50.64603,42.64603
337.297913,329.297913,52.670269,44.670269
339.760498,331.760498,54.5644,46.5644
341.949188,333.949188,56.280781,48.280781
344.201385,336.201385,58.172878,50.172878
346.119476,338.119476,59.546944,51.546944
347.684631,339.684631,60.542198,52.542198
349.065063,341.065063,61.200035,53.200035
350.26947,342.26947,61.484612,53.484612
351.967102,343.967102,61.621964,53.621964
354.358185,346.358185,61.954346,53.954346
356.997681,348.997681,62.332687,54.332687
0.927155,352.927155,63.336807,55.336807
5.347339,357.347339,64.524597,56.524597
8.606361,0.606361,64.939693,56.939693
11.151437,3.151437,65.576809,57.576809
12.111928,4.111928,66.034607,58.034607
14.37339,6.37339,65.967747,57.967747
21.443262,13.443262,64.214767,56.214767
24.782694,16.782694,63.655556,55.655556
26.642542,18.642542,63.182549,55.182549
29.154825,21.154825,62.574299,54.574299
31.66638,23.66638,61.797379,53.797379
34.532366,26.532366,60.921341,52.921341
37.70541,29.70541,59.513306,51.513306
42.111992,34.111992,56.071434,48.071434
44.204132,36.204132,55.256611,47.256611
46.198879,38.198879,54.595596,46.595596
48.898872,40.898872,54.298672,46.298672
50.639244,42.639244,54.139671,46.139671
52.338326,44.338326,53.89798,45.89798
54.310966,46.310966,53.675823,45.675823
56.308594,48.308594,53.824436,45.824436
56.585423,48.585423,54.205822,46.205822
57.892033,49.892033,55.401001,47.401001
61.695183,53.695183,57.549355,49.549355
63.717411,55.717411,58.179085,50.179085
65.664822,57.664822,58.867916,50.867916
67.47126,59.47126,59.60445,51.60445
69.298111,61.298111,60.198238,52.198238
70.95813,62.95813,60.495502,52.495502
72.771156,64.771156,60.921021,52.921021
75.40966,67.40966,61.669415,53.669415
77.715828,69.715828,62.059422,54.059422
82.500351,74.500351,63.995544,55.995544
86.46685,78.46685,66.18148,58.18148
89.338242,81.338242,68.177101,60.177101
90.854485,82.854485,68.018776,60.018776
91.710831,83.710831,67.238415,59.238415
91.805748,83.805748,65.29084,57.29084
95.117958,87.117958,66.229702,58.229702
98.648972,90.648972,66.656742,58.656742
101.592674,93.592674,66.749374,58.749374
105.278313,97.278313,67.435898,59.435898
